id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
27129247;Gradignan maison individuelle;204223891;Aurelie;Gradignan;Gradignan;44.76844152114729;-0.6324305651749618;Entire home/apt;70;7;0;;;1;83
27129552;Bordeaux: Belle maison au calme en centre ville;204228345;Bertrand;Bordeaux;Nansouty - Saint Gens;44.81865856072478;-0.57230529848226;Entire home/apt;160;2;0;;;1;0
27132488;Chambre chez l’habitant  à louer Cc Rives d’Arcins;127338258;Placide;Villenave-d'Ornon;Villenave-d'Ornon;44.777483558711374;-0.5361676850057703;Private room;26;2;0;;;1;83
27133928;Proche Bordeaux  - suite privative avec terrasse;28239409;Tatiana;Floirac;Floirac;44.83964055457765;-0.5225844039886116;Private room;39;1;0;;;1;144
27134061;Charmant T2 idéalement situé avec parking;30279275;Adil;Bordeaux;Bordeaux Sud;44.834597814204706;-0.5730221480609538;Entire home/apt;80;2;7;02/09/2018;5.12;1;0
27134479;Appart dans maison Pessac. 1 ou 2 chambres Jardin;9835718;Aurélie;Pessac;Brivazac-Candau;44.803909163572456;-0.6149621414721399;Entire home/apt;40;2;2;11/08/2018;1.33;2;133
27134496;Family House 3 bedrooms - Quiet near Bordeaux;70605191;Julien & Jessica;Gradignan;Gradignan;44.76790304992924;-0.5974261828057524;Entire home/apt;85;2;2;31/08/2018;1.71;2;83
27135704;Maison de plein pied Artigues près bordeaux;25980044;Maeva;Artigues-Prs-Bordeaux;Artigues-Prs-Bordeaux;44.86022003460059;-0.502271908729142;Entire home/apt;250;2;0;;;1;68
27137039;Echoppe typique, accès direct vers Centre ville !;107108654;ISIdoor;Bordeaux;Caudran;44.84647798445867;-0.5991322392178594;Entire home/apt;120;5;0;;;17;0
27145071;Appartement T2 Bordeaux;204381870;Margaux;Bordeaux;Bordeaux Maritime;44.87826879831987;-0.5707708866084851;Entire home/apt;60;1;4;31/08/2018;3.75;1;0
27145135;CHARMING APARTMENT IN BORDEAUX IN SAINTE-CR (Hidden by Airbnb) DISTRICT FOR 5 PEOPLE;204376507;Mathilde;Bordeaux;Bordeaux Sud;44.83344277296112;-0.563908631460441;Entire home/apt;80;2;2;15/08/2018;1.54;1;258
27145749;POOLHOUSE IN DOWNTOWN;50183678;Vincent;Bordeaux;Centre ville (Bordeaux);44.84445480629831;-0.5844789124648314;Entire home/apt;110;2;6;02/09/2018;4.19;1;20
27146348;VILLA CONTEMPORAINE AUX PORTES DE BORDEAUX;15402128;Christine;Pessac;Toctoucau;44.77612569473121;-0.7111469896597313;Entire home/apt;69;1;5;27/08/2018;3.13;3;157
27149369;Jolie chambre dans appartement avec famille;19645577;Carla;Bordeaux;Bordeaux Sud;44.82750559983376;-0.5680809543732829;Private room;25;2;7;10/09/2018;4.29;1;0
27151776;Appartement T2 avec parking cosy et lumineux;31061407;Fanny;Bordeaux;Saint Augustin - Tauzin - Alphonse Dupeux;44.83527003286416;-0.6070797166382464;Entire home/apt;60;1;3;26/08/2018;2.20;1;0
27155763;Superbe appartement avc vue au cœur des Chartrons.;17935236;Olivia;Bordeaux;Saint Augustin - Tauzin - Alphonse Dupeux;44.83437675734597;-0.5759421497879583;Entire home/apt;90;4;2;12/08/2018;1.46;1;0
27155962;Studio;204457422;Maurine;Bordeaux;Centre ville (Bordeaux);44.84360357632862;-0.5748827128701293;Entire home/apt;55;1;0;;;1;0
27159564;Bel appartement jardin public bordeaux centre;204483922;Jane;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.85388696632023;-0.5775454398770627;Entire home/apt;80;5;0;;;1;348
27159762;Appartement décoration contemporaine;11971427;Laurie;Le Taillan-Mdoc;Le Taillan-Mdoc;44.90588346487572;-0.6673361693439372;Entire home/apt;62;1;3;09/09/2018;2.14;1;286
27160918;Belle maison, 8/10 couchages, proche du centre;53684632;Arnaud;Bordeaux;Centre ville (Bordeaux);44.844808682705;-0.5973162376445785;Entire home/apt;190;5;2;24/08/2018;1.71;1;15
27161049;Bordeaux: Chambre dans coloc lumineuse à deux;10809004;Colin;Bordeaux;Centre ville (Bordeaux);44.84105456108874;-0.591759565718605;Private room;24;3;3;03/09/2018;3;1;14
27164792;Appart au pied du tram à 4 stations de brdx centre;43073947;Sohaila;Bgles;Bgles;44.81239391169865;-0.5497282654700429;Private room;37;1;1;05/08/2018;0.71;2;349
27165403;Charmant et atypique appartement idéalement situé.;54050304;Hervé;Bordeaux;Centre ville (Bordeaux);44.83758161605454;-0.5756017316250115;Entire home/apt;65;3;2;14/08/2018;1.50;1;0
27168105;Maison proche Gare St Jean avec parking & babyfoot;19269595;Damien;Bgles;Bgles;44.8087599547296;-0.5480125586036865;Entire home/apt;60;2;2;19/08/2018;1.87;1;0
27173841;Bègles Apartment;204619423;René;Bgles;Bgles;44.80596023347031;-0.5599064116446029;Entire home/apt;31;1;0;;;1;0
27180382;Bègles : Maison 3 chambres avec cour extérieure;19681232;Caroline;Bgles;Bgles;44.81073374470178;-0.5575589131465409;Entire home/apt;80;3;3;25/08/2018;1.96;1;349
27183003;50m2 in a high standard residence nearby the River;4244787;Vincent;Bordeaux;La Bastide;44.84253679476998;-0.5639147308496524;Entire home/apt;65;3;1;11/09/2018;1;1;44
27183578;Chambre privée dans T3 avec balcon;81231565;Sandra;Eysines;Eysines;44.88851881609837;-0.6526082262584424;Private room;30;2;1;17/08/2018;1;1;320
27184733;Une terasse dans le centre;150860458;Caroline;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.8497817284957;-0.584494242013028;Entire home/apt;50;2;2;03/09/2018;2;1;321
27185516;T2 avec terrasse proche centre ville Bordeaux;28769101;Caroline;Cenon;Gambetta-Mairie-Lissandre;44.856440709095146;-0.5352469193106004;Entire home/apt;48;1;8;08/09/2018;5.45;1;41
27188106;VILLA CHALEEMA (Website hidden by Airbnb) Appartement OYAT;98605585;Leena;Bruges;Bruges;44.87526520587561;-0.6106260327724041;Entire home/apt;78;1;3;30/08/2018;2.09;3;342
27188188;Renovated full loft with patio, historic area;84066922;Laurence;Bordeaux;Bordeaux Sud;44.833976922414315;-0.5679835437416884;Entire home/apt;67;2;9;02/09/2018;6.00;1;139
27188427;Maison spacieuse 250 m2 ,8 pers, près de Bordeaux;204678857;Jean-André Et Céline;Gradignan;Gradignan;44.77258116971049;-0.6082407853266493;Entire home/apt;195;2;1;14/08/2018;0.91;1;145
27188925;Charmante maison  de 125m2  sur parcelle de 1200m2;204684173;Aline;Ambars-et-Lagrave;Ambars-et-Lagrave;44.935763126203625;-0.5006300988787185;Entire home/apt;95;2;3;18/08/2018;2.31;1;52
27190488;Studio avec Mezzanine, place Gambetta;204740014;Camille;Bordeaux;Centre ville (Bordeaux);44.840556976726496;-0.5807034285193502;Entire home/apt;65;2;0;;;1;47
27192222;T2 Mérignac Arlac  proche CHU sur ligneTRAM A;14727597;Corinne & Jean-Christophe;Merignac;Arlac;44.8244471477534;-0.6198282547149823;Entire home/apt;58;4;0;;;1;6
27192385;Charmant T2 bordelais hyper centre;64887000;Camille;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.84659648306996;-0.5788702205954046;Entire home/apt;82;3;0;;;1;59
27194763;Maison individuelle à étage de 66 m2;204230977;Marina;Le Bouscat;Le Bouscat;44.86743587250041;-0.5872947624983353;Entire home/apt;75;3;4;25/08/2018;2.73;1;17
27195797;Lovely Studio (30m2) 5mn Gare Bordeaux Saint-Jean;146290498;Leila;Bordeaux;Bordeaux Sud;44.827593959932805;-0.5549664768011003;Entire home/apt;45;8;1;25/08/2018;1;1;0
27198059;Appartement sympa en plein centre;40769209;Florent;Bordeaux;Bordeaux Sud;44.83101970716184;-0.5714395952622917;Private room;33;3;4;13/09/2018;4;1;137
27201646;Bel appartement familial 70 m2 au cœur de Bordeaux;138767941;Pauline;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.84853873938;-0.5729051630683533;Entire home/apt;70;5;0;;;1;49
27201709;Chambre de 12m²;153200004;Abdellatif;Talence;Talence;44.80564903944294;-0.6042927777156997;Entire home/apt;21;1;5;24/08/2018;3.06;1;0
27207556;Appartement avec balcon Chartrons proche des quais;60513103;Blandine;Bordeaux;Bordeaux Maritime;44.86143527240958;-0.5679825738127933;Entire home/apt;27;3;2;02/09/2018;2;1;56
27209015;Duplex victoire avec parking;21871375;Julia;Bordeaux;Bordeaux Sud;44.827272584532885;-0.5707971555248815;Entire home/apt;65;2;5;30/08/2018;5;5;80
27211007;Appartement cosy centre ville;31290590;Astrid;Bordeaux;Centre ville (Bordeaux);44.85076996614661;-0.5890348081823392;Entire home/apt;60;1;3;12/08/2018;1.88;2;22
27211022;CHAMBRE PRIVEE DANS ECHOPE;42466372;Catherine;Bordeaux;La Bastide;44.84791503070467;-0.5429526450830775;Private room;40;1;0;;;2;349
27211866;Charmant appartement au cœur de Bordeaux;31290590;Astrid;Bordeaux;Centre ville (Bordeaux);44.84874119186659;-0.5908414158206416;Entire home/apt;60;1;8;14/09/2018;5.71;2;153
27212875;CHARMING APARTMENT IN THE CENTER OF BORDEAUX FOR 2 PEOPLE;204937448;Jean;Bordeaux;Centre ville (Bordeaux);44.84297044538831;-0.581468282480593;Entire home/apt;79;2;2;20/08/2018;1.76;1;30
27213864;Appartement Rue Sainte Catherine;35934021;Alassane;Bordeaux;Bordeaux Sud;44.83320198242212;-0.5726563965497284;Entire home/apt;40;1;0;;;2;11
27216157;APPARTEMENT BORDEAUX CENTRE CALME;12018216;Joanna;Bordeaux;Bordeaux Maritime;44.86547028854294;-0.5695997863623243;Entire home/apt;50;2;2;22/08/2018;1.58;1;10
27216174;Lodge à l'orée du bois;3197038;Mathilde;Talence;Talence;44.79451901392791;-0.601219351301613;Private room;195;1;0;;;1;295
27216286;Gîte de charme sur péniche à Bordeaux;157937752;Louis;Bordeaux;Bordeaux Maritime;44.86826255195737;-0.55627577528862;Entire home/apt;120;1;4;12/08/2018;2.79;3;177
27216968;Gîte de charme sur péniche à Bordeaux;157937752;Louis;Bordeaux;Bordeaux Maritime;44.87011240000131;-0.5578179748860076;Entire home/apt;120;1;5;27/08/2018;3.57;3;178
27218429;Chaleureux T1 en pierre en centre-ville;204974929;Déborah;Bordeaux;Bordeaux Sud;44.83332221138162;-0.5674565002949329;Entire home/apt;28;689;1;10/08/2018;0.81;1;0
27218966;Nice Saint Christoly Flat with balcony;38314103;Ben;Bordeaux;Saint Augustin - Tauzin - Alphonse Dupeux;44.831604638115216;-0.5790187031992579;Entire home/apt;69;3;2;29/08/2018;2;13;5
27222306;Le petit Bali Cruchinet;79363630;Gui;Bordeaux;Bordeaux Sud;44.8287793816839;-0.5736538777240803;Entire home/apt;80;3;2;12/09/2018;2;1;360
27222666;Chambre à louer proche tram B;139813497;Sophie;Merignac;La Glacire;44.8305160783622;-0.6166438121271147;Private room;25;1;2;08/09/2018;2;1;349
27223873;chambre 4;134060699;Marie & Pat;Bgles;Bgles;44.808772484352794;-0.5560059388082549;Private room;25;2;2;02/09/2018;1.30;4;259
27224139;Appartement T2 (45m2) à Eysines avec jardin;4361782;Christophe;Eysines;Eysines;44.89058333655822;-0.6396648857481344;Entire home/apt;35;3;0;;;1;63
27225485;MAISON AU CALME PROCHE DE BORDEAUX.;67431746;Sabine Et Yann;Talence;Talence;44.797993531363936;-0.584708796133364;Entire home/apt;90;1;7;26/08/2018;5.38;1;14
27225746;Très belle échoppe bordelaise avec jardin.;11251733;Willy- Guillaume;Bordeaux;Saint Augustin - Tauzin - Alphonse Dupeux;44.82956193098879;-0.5883952796446729;Entire home/apt;90;1;12;12/09/2018;8.37;1;27
27228955;T1 Talence dépendance rénovée;4158772;Laure-Hélène;Talence;Talence;44.7967925756006;-0.5870095776238788;Entire home/apt;30;1;0;;;1;56
27229066;Lormont Appartement résidence à 10m tram ligne A;79619858;Aurélien;Lormont;Lormont;44.87129420089628;-0.5213851997677162;Entire home/apt;30;1;7;18/08/2018;4.04;1;62
27238377;2 chambres au calme et plein centre ville;96515461;Adeline;Pessac;Le Bourg;44.8071433591134;-0.6349877417832448;Private room;60;1;14;31/08/2018;8.57;1;0
27238915;La maison au chêne, calme, près du tram;205158643;Mathieu;Merignac;Arlac;44.823077632715055;-0.6212812843219351;Entire home/apt;185;4;0;;;1;19
27241246;Appartement de vacances;184453742;Lydie;Bordeaux;Saint Augustin - Tauzin - Alphonse Dupeux;44.83236380045309;-0.5902329973617857;Entire home/apt;45;1;5;10/09/2018;4.29;1;288
27242143;Duplex au coeur du centre historique de Bordeaux;61310554;Greg;Bordeaux;Bordeaux Sud;44.83389322431671;-0.5681708500119824;Entire home/apt;70;2;1;24/08/2018;1;1;0
27245369;chambre privée à bègles;143622831;Malick;Bgles;Bgles;44.81076542282975;-0.5510027977800243;Private room;15;1;1;27/07/2018;0.59;1;87
27248051;Loft spa 6 places barriere Ornano : 150 m du tram;8381674;Julien;Bordeaux;Saint Augustin - Tauzin - Alphonse Dupeux;44.830523024347976;-0.5956693698515968;Entire home/apt;200;1;2;25/08/2018;2;1;327
27248551;Bel appartement proche Cathédrale;29102137;L.C.B;Bordeaux;Centre ville (Bordeaux);44.83745576328209;-0.5766564966125239;Entire home/apt;120;2;0;;;24;240
27251377;Maison de ville Bordeaux (entre vigne et océan);205251484;William;Le Taillan-Mdoc;Le Taillan-Mdoc;44.90794594734571;-0.6696475816120802;Entire home/apt;90;1;4;14/09/2018;4;1;175
27252867;Appartement cosy en hyper centre : St Pierre;70132284;Phoebe;Bordeaux;Centre ville (Bordeaux);44.83920503468452;-0.5689720972898361;Entire home/apt;50;2;3;26/08/2018;3;1;0
27253861;Studio 27 m² centre bordeaux superbe vue balcon;129673148;Lopez;Bordeaux;Nansouty - Saint Gens;44.82393767627179;-0.5699982922516443;Entire home/apt;48;5;1;09/08/2018;0.79;1;60
27257429;Maison d'architecte avec jardin arboré et piscine;14217308;Emmanuelle;Bgles;Bgles;44.80413280313536;-0.5643149184881938;Entire home/apt;160;5;3;23/08/2018;2.25;1;44
27260636;Bordeaux : charmante maison près de la Garonne;31237042;Sniege;Floirac;Floirac;44.830684639023175;-0.5377949800111926;Entire home/apt;50;2;15;08/09/2018;11.25;1;53
27260735;MAISON BRUGES 85m2 avec un grand jardin;25194516;Barbara;Bruges;Bruges;44.88423939862;-0.6274626848590767;Entire home/apt;100;1;6;19/08/2018;4.39;1;169
27261045;Chambre lumineuse dans appart Bordeaux centre;68364079;Mickaël;Bordeaux;Saint Augustin - Tauzin - Alphonse Dupeux;44.830125760024295;-0.582026361020316;Private room;30;1;3;12/09/2018;3;1;81
27269654;"Super T2 - near to ""la place des Grands Hommes""";160814130;Thibaut;Bordeaux;Centre ville (Bordeaux);44.84310231688876;-0.5825634629939865;Entire home/apt;50;3;2;20/08/2018;2;18;2
27270557;Bright flat in the Saint Michel neighborhood;158293893;Jean-Vincent;Bordeaux;Bordeaux Sud;44.833659522715685;-0.5633217591348858;Entire home/apt;37;3;7;10/09/2018;5.00;1;16
27274338;Maison proche de la gare;22448576;Pierre;Bordeaux;Bordeaux Sud;44.827561621217896;-0.5601311737650615;Private room;52;2;1;30/08/2018;1;1;13
27274412;Appartement au cœur de  Saint Seurin;35054471;Mathilde;Bordeaux;Centre ville (Bordeaux);44.842488258806455;-0.5866395004911299;Entire home/apt;55;3;1;14/08/2018;0.91;1;275
27275199;Lovely apartment historical center + terrace + pkg;29102137;L.C.B;Bordeaux;Centre ville (Bordeaux);44.83781005340123;-0.5710946790188526;Entire home/apt;110;2;0;;;24;234
27277817;Appartement cosy 2p Bordeaux St Pierre;129371843;Charlotte;Bordeaux;Centre ville (Bordeaux);44.83964286221347;-0.5697789526509945;Entire home/apt;49;6;0;;;1;25
27280461;Petite Maison calme lumineuse proche Gare Bordeaux;205503353;Max;Bgles;Bgles;44.81149013052995;-0.5622236728750689;Entire home/apt;52;1;6;21/08/2018;4.62;1;260
27282291;CHARMING APARTMENT IN BORDEAUX FOR 2 PEOPLE WITH BALCONY;205473080;Julien;Bordeaux;La Bastide;44.843963372640786;-0.5591801032614024;Entire home/apt;70;2;3;31/08/2018;3;1;20
27284620;Studio Bordeaux centre 32m2;35685102;Laura;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.84763811834289;-0.580522577240289;Entire home/apt;38;1;13;13/09/2018;8.30;1;1
27284811;Maison arcachonnaise de 130 m², proche Bordeaux.;71946869;Arnaud;Talence;Talence;44.8034760600641;-0.5929723794202099;Entire home/apt;90;2;3;31/08/2018;2.65;1;124
27284947;Chambre & SDB indépendante dans maison familiale.;205539762;Maylis;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.8542659771375;-0.5839265691486814;Private room;30;1;12;08/09/2018;12;1;334
27298033;Superb T3 with a big terrace - Gare Saint Jean;160814130;Thibaut;Bordeaux;Bordeaux Sud;44.82632282476829;-0.5589899605010297;Entire home/apt;80;3;2;13/08/2018;1.46;18;2
27300605;Appartement de 40 m2;139221209;Magali;Saint-Mdard-en-Jalles;Saint-Mdard-en-Jalles;44.89752742266246;-0.7764470342642317;Entire home/apt;55;2;6;07/09/2018;5.45;1;0
27300702;Chambre et sde privées place Pey Berland;205677116;Philippe;Bordeaux;Centre ville (Bordeaux);44.83689093149638;-0.575744896964372;Private room;30;3;4;09/09/2018;3.53;1;73
27300857;Studio cosy avec Balcon dans résidence calme;14503667;Jessica;Bordeaux;Caudran;44.84669162593324;-0.6268624006504181;Entire home/apt;33;1;3;11/09/2018;3;1;74
27305072;Maison de charme Bordeaux - Vieux Lormont;80033331;Joanna;Lormont;Lormont;44.87768021512528;-0.5256738032153393;Entire home/apt;85;3;1;18/08/2018;1;1;24
27306451;La bibliothèque sur la Garonne;162401227;Hernan;Bordeaux;Bordeaux Sud;44.83681063777098;-0.5646134548768376;Entire home/apt;35;3;2;12/09/2018;2;1;32
27309815;Maison Familiale Moderne à Mérignac - 160m2;44858384;Hélène;Merignac;Beutre;44.81825927649807;-0.6867256595759768;Entire home/apt;200;1;3;19/08/2018;2.31;1;35
27311545;T2 lumineux bordeaux cauderan;22674374;Alice;Bordeaux;Caudran;44.85446050775815;-0.6082847392926998;Entire home/apt;50;3;1;11/08/2018;0.83;2;17
27313242;Chambre privée tout confort aux portes de Bordeaux;195583059;Nicole;Talence;Talence;44.82204913931307;-0.5911240490424139;Private room;39;2;3;08/09/2018;3;1;131
27318053;Loft en ville;205441577;Gérome;Talence;Talence;44.81749127173695;-0.6037187443109023;Private room;30;1;5;04/09/2018;3.33;1;141
27318483;La Chartreuse de Lopé;159826714;Valerie;Bouliac;Bouliac;44.82130076705784;-0.5121852451071108;Entire home/apt;200;2;1;12/08/2018;0.86;1;18
27324004;Jolie chambre sur jardin;205732569;Nicole;Merignac;Centre ville (Merignac);44.84085703888013;-0.6655804766242409;Private room;45;2;1;12/09/2018;1;1;338
27324601;Charmant appartement en plein cœur de Bordeaux;205888881;Lucie Et Cloé;Bordeaux;Centre ville (Bordeaux);44.83719199861101;-0.5713135718399555;Private room;30;2;2;17/08/2018;1.82;1;41
27327010;Bordeaux:maison de pierre à 2mn de la gare st-jean;205054453;Mirelle;Bordeaux;Bordeaux Sud;44.82533239265426;-0.5539193264058722;Entire home/apt;100;5;0;;;1;0
27327164;Appartement T2 bassin à Flot cité du vin;205893512;Florian;Bordeaux;Bordeaux Maritime;44.865317885908055;-0.5502367198950652;Entire home/apt;45;2;0;;;1;1
27331045;Joli studio à deux pas de l hôpital et du tram;106738914;Marie;Bordeaux;Saint Augustin - Tauzin - Alphonse Dupeux;44.83234073396772;-0.6100228483316492;Entire home/apt;30;3;3;23/08/2018;2.20;1;0
27334668;T2 coeur de Chartrons;205979196;Christophe;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.85133250282136;-0.5720887413338399;Entire home/apt;95;5;0;;;1;48
27336559;CHALET DU KING RANCH;205995198;Nicole Et René;Pessac;Magonty;44.78144453228184;-0.7236199603899638;Entire home/apt;90;2;4;18/08/2018;3.08;1;186
27346759;T3 en plein coeur du centre ville;205203662;Dylan;Bordeaux;Centre ville (Bordeaux);44.8396919069564;-0.5798023265876538;Entire home/apt;50;1;7;01/09/2018;7;1;0
27350563;T2 agréable dans une résidence calme;206110879;Anna;Bordeaux;Bordeaux Maritime;44.8621408427154;-0.5655129282724201;Entire home/apt;28;1;6;30/08/2018;5.14;1;12
27351657;Gîte de charme sur péniche à Bordeaux;157937752;Louis;Bordeaux;Bordeaux Maritime;44.86977208781406;-0.5560271098900518;Entire home/apt;120;1;0;;;3;178
27352200;"""La Marinière"", Péniche Jamir est de retour!";6314800;Cecilia;Bordeaux;Bordeaux Maritime;44.869282677196274;-0.5556266025169596;Private room;35;1;11;07/09/2018;8.25;1;352
27353485;Appartement type T2 avec balcon;72901742;Aude;Villenave-d'Ornon;Villenave-d'Ornon;44.77052119220683;-0.5813479237263868;Entire home/apt;26;1;1;20/08/2018;1;1;76
